Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","480","Maurice","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","11.803343","E","Valeur estimée",""
"MK","Indicateurs macro","480","Maurice","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.315225","E","Valeur estimée",""
"MK","Indicateurs macro","480","Maurice","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.509682","E","Valeur estimée",""
"MK","Indicateurs macro","480","Maurice","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.62825","E","Valeur estimée",""
"MK","Indicateurs macro","480","Maurice","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.828966","E","Valeur estimée",""
"MK","Indicateurs macro","480","Maurice","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.62825","E","Valeur estimée",""
"MK","Indicateurs macro","480","Maurice","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.828966","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","3.497175","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","30.273957","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.356469","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","30.273957","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.356469","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-17.572727","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","22.71883","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","20.131094","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","22.71883","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","20.131094","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-2.945506","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","6.413664","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.28411","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","6.413664","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.28411","E","Valeur estimée",""
"MK","Indicateurs macro","478","Mauritanie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","27.437665","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.113129","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.092169","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","21.326166","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","22.092169","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","21.326166","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-1.177594","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.381074","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.259296","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.381074","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.259296","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.375021","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","17.515271","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","17.170273","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","17.515271","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","17.170273","E","Valeur estimée",""
"MK","Indicateurs macro","484","Mexique","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.729497","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.682179","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.822994","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.822994","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","27.822994","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.822994","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-0.302559","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","27.629921","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.864509","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","27.629921","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.864509","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-0.879593","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.528118","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.599162","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.528118","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","0.599162","E","Valeur estimée",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.585195","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-3.438065","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.495845","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","22.495845","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","22.495845","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","22.495845","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-0.425753","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.117336","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.046727","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.117336","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.046727","E","Valeur estimée",""
"MK","Indicateurs macro","492","Monaco","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","-0.092961","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","5.337126","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","24.64226","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","26.150547","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","24.64226","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","26.150547","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","35.628977","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","10.278948","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","13.55238","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","10.278948","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","13.55238","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.807136","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","9.026773","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.522987","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","9.026773","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.522987","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","19.87242","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","2.612268","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","2.466477","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","2.612268","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","2.466477","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","4.716464","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.921914","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","30.710174","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","26.921914","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","30.710174","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","18.7224","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.853876","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","7.527189","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.853876","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","7.527189","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-3.114607","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.847201","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.982719","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.847201","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.982719","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","9.523194","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","1.425858","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","1.476084","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","1.425858","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","1.476084","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-0.521864","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.687047","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","29.687047","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","29.687047","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","29.687047","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","1.761617","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.164725","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.326847","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.164725","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","1.326847","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-12.021858","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.360264","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.353164","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.360264","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.353164","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","-2.5","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","3.741318","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.839977","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","24.848906","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","22.839977","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","24.848906","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-5.764378","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","25.043681","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.053771","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","25.043681","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.053771","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.959916","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.201035","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.080966","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.201035","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.080966","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.597889","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","6.404977","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","31.10842","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","30.40117","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","31.10842","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","30.40117","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","2.406211","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.002786","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.424958","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.002786","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","23.424958","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.069398","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","24.224436","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","22.862962","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","24.224436","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","22.862962","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","9.889056","E","Valeur estimée",""
"MK","Indicateurs macro","516","Namibie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-1.027251","E","Valeur estimée",""
